1187008882.000000000	1.3226146	1.5302771
1187008882.000244141	1.4841323	1.3334264
1187008882.000488281	1.6435848	1.0908314
1187008882.000732422	1.6815026	0.76070809
1187008882.000976563	1.5813417	0.50329471
1187008882.001220703	1.4704548	0.38824755
1187008882.001464844	1.4267988	0.4746632
1187008882.001708984	1.5447552	0.40707406
1187008882.001953125	1.6893246	0.23119006
1187008882.002197266	1.7888255	-0.034927495
1187008882.002441406	1.6963644	-0.32814324
1187008882.002685547	1.5604914	-0.5501045
1187008882.002929688	1.3935262	-0.78698552
1187008882.003173828	1.1063411	-0.8989535
1187008882.003417969	0.82991225	-0.97541934
1187008882.003662109	0.64219743	-0.82492262
1187008882.003906250	0.62883466	-0.69321758
1187008882.004150391	0.66445482	-0.63739663
1187008882.004394531	0.72291809	-0.71505612
1187008882.004638672	0.7148636	-0.88680553
1187008882.004882813	0.58329445	-0.98756599
1187008882.005126953	0.41597772	-1.0632739
1187008882.005371094	0.29392719	-1.0114056
1187008882.005615234	0.25199661	-1.0121723
1187008882.005859375	0.15913561	-1.1289295
1187008882.006103516	-0.081547946	-1.2432454
1187008882.006347656	-0.35282993	-1.2433549
1187008882.006591797	-0.60520482	-1.0308032
1187008882.006835938	-0.71463722	-0.81023866
1187008882.007080078	-0.63866353	-0.65660077
1187008882.007324219	-0.57579547	-0.60522485
1187008882.007568359	-0.62982774	-0.64024103
1187008882.007812500	-0.76493227	-0.59132028
1187008882.008056641	-0.924339	-0.4433271
1187008882.008300781	-0.94841081	-0.32153252
1187008882.008544922	-0.94646394	-0.2152655
1187008882.008789063	-1.0216305	-0.038896475
1187008882.009033203	-1.0549866	0.20709857
1187008882.009277344	-0.92599332	0.48092234
1187008882.009521484	-0.76018357	0.64879942
1187008882.009765625	-0.56667358	0.69632381
1187008882.010009766	-0.48317081	0.70022994
1187008882.010253906	-0.43491137	0.81526327
1187008882.010498047	-0.28781098	0.9312098
1187008882.010742188	-0.035491794	1.0089463
1187008882.010986328	0.29063797	0.92771524
1187008882.011230469	0.43802309	0.65143043
1187008882.011474609	0.47036999	0.43672025
1187008882.011718750	0.36667234	0.27862024
1187008882.011962891	0.20699435	0.28555921
1187008882.012207031	0.12950315	0.28854376
1187008882.012451172	0.01196887	0.47313169
